Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
15/01/2022,Tangara da Serra - MT,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,50,90,NE - E,Fracos
16/01/2022,Tangara da Serra - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,33,45,80,N - NE,Fracos/Moderados
17/01/2022,Tangara da Serra - MT,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,35,40,80,N - NE,Fracos/Moderados
18/01/2022,Tangara da Serra - MT,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,40,80,N - NE,Fracos/Moderados
19/01/2022,Tangara da Serra - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,45,80,N - NE,Fracos/Moderados
20/01/2022,Tangara da Serra - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,33,40,80,N - NE,Fracos
21/01/2022,Tangara da Serra - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,33,45,85,NW - NE,Fracos
22/01/2022,Tangara da Serra - MT,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,35,35,85,NW - NE,Fracos
23/01/2022,Tangara da Serra - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,35,40,80,SE - NE,Fracos
24/01/2022,Tangara da Serra - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,34,40,80,SE - NE,Fracos
26/01/2022,Tangara da Serra - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,34,40,80,NW - NE,Fracos/Moderados
27/01/2022,Tangara da Serra - MT,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,45,90,NW - N,Fracos/Moderados
28/01/2022,Tangara da Serra - MT,Nublado a encoberto com chuva,Estavel,23,29,55,100,NW - N,Fracos/Moderados
01/01/2022,Tapaua - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,32,65,95,NW - NE,Fracos
02/01/2022,Tapaua - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,23,32,70,95,NE,Fracos
03/01/2022,Tapaua - AM,Nublado com pancadas de chuva e trovoadas,Declinio,23,30,70,100,NE - NW,Fracos
04/01/2022,Tapaua - AM,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,32,65,95,NE,Fracos
05/01/2022,Tapaua - AM,Nublado com chuva e trovoadas,Declinio,23,30,70,100,NE - SW,Fracos
06/01/2022,Tapaua - AM,Nublado com chuva,Estavel,22,29,65,100,NW,Fracos
07/01/2022,Tapaua - AM,Nublado a parcialmente nublado com chuva,Estavel,22,30,70,100,NW - SW,Fracos
08/01/2022,Tapaua - AM,Nublado com pancadas de chuva,Declinio,23,27,70,100,NW - NE,Fracos
09/01/2022,Tapaua - AM,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,65,95,NE - NW,Fracos
10/01/2022,Tapaua - AM,Nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,65,95,NE - NW,Fracos
11/01/2022,Tapaua - AM,Nublado com pancadas de chuva isoladas,Estavel,23,29,65,90,NW - SW,Fracos
12/01/2022,Tapaua - AM,Nublado a encoberto com pancadas de chuva e trovoadas,Declinio,22,29,70,95,SW - SE,Fracos
13/01/2022,Tapaua - AM,Nublado com possibilidade de chuva em areas isoladas,Estavel,22,32,65,95,NW - NE,Fracos
14/01/2022,Tapaua - AM,Nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,70,100,NW - NE,Fracos
15/01/2022,Tapaua - AM,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,33,65,95,NE - SE,Fracos
16/01/2022,Tapaua - AM,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas,Estavel,22,33,60,90,NE - SE,Fracos
17/01/2022,Tapaua - AM,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,70,100,NW - NE,Fracos
18/01/2022,Tapaua - AM,Nublado com possibilidade de chuva em areas isoladas,Estavel,22,32,65,95,NW,Fracos
19/01/2022,Tapaua - AM,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,32,70,95,NE - SE,Fracos
20/01/2022,Tapaua - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,32,60,95,NE - E,Fracos
21/01/2022,Tapaua - AM,Nublado com chuva,Declinio,23,28,70,100,SE - SW,Fracos
22/01/2022,Tapaua - AM,Nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,65,100,NE - NW,Fracos
23/01/2022,Tapaua - AM,Nublado com pancadas de chuva isoladas,Estavel,23,31,60,100,SE - SW,Fracos
25/01/2022,Tapaua - AM,Nublado a parcialmente nublado com chuva,Estavel,23,29,70,95,N - NE,Fracos
26/01/2022,Tapaua - AM,Nublado com chuva,Estavel,23,29,70,95,N - S,Fracos
27/01/2022,Tapaua - AM,Nublado com chuva em areas isoladas,Estavel,22,30,65,95,N - NE,Fracos
28/01/2022,Tapaua - AM,Nublado com pancadas de chuva e trovoadas,Estavel,23,30,65,95,NW - NE,Fracos
29/01/2022,Tapaua - AM,Nublado com chuva,Estavel,23,29,70,95,N,Fracos
30/01/2022,Tapaua - AM,Nublado com chuva,Estavel,23,28,75,95,NW - SE,Fracos
01/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,29,55,100,NW - N,Fracos
02/01/2022,Tapurah - MT,Nublado a encoberto com chuva,Estavel,21,28,60,100,NW - N,Fracos
03/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,21,30,55,100,NW - N,Fracos
05/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,NW - N,Fracos
06/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,55,100,NW - N,Fracos
07/01/2022,Tapurah - MT,Nublado a encoberto com chuva,Estavel,21,28,60,100,NW - N,Fracos
08/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,28,60,100,NW,Fracos
09/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,29,60,100,NW,Fracos
10/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,21,30,55,100,NW - N,Fracos
11/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,29,55,100,W - NW,Fracos
12/01/2022,Tapurah - MT,Nublado a encoberto com chuva,Estavel,22,28,65,100,NW - NE,Fracos
13/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,28,60,100,N - NE,Fracos
14/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,29,55,100,NE - E,Fracos
15/01/2022,Tapurah - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,30,55,100,NE - E,Fracos
16/01/2022,Tapurah - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,NE - E,Fracos
17/01/2022,Tapurah - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,21,31,55,100,NE - E,Fracos
18/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,21,31,55,100,NE - E,Fracos
19/01/2022,Tapurah - MT,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,NE - E,Fracos
20/01/2022,Tapurah - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,21,30,55,100,NE - E,Fracos
